Authority,Event type,Age group,Period,Count
E09000003,Physical,All ages,2024-03-01/P1M,4577
E09000003,Physical,Adults,2023-04-01/P1M,1350
E09000003,Physical,Adults,2023-05-01/P1M,1904
E09000003,Physical,Adults,2023-06-01/P1M,1788
E09000003,Physical,Adults,2023-07-01/P1M,1560
E09000003,Physical,Adults,2023-08-01/P1M,582
E09000003,Physical,Adults,2023-09-01/P1M,1471
E09000003,Physical,Adults,2023-10-01/P1M,1623
E09000003,Physical,Adults,2023-11-01/P1M,2067
E09000003,Physical,Adults,2023-12-01/P1M,1435
E09000003,Physical,Adults,2024-01-01/P1M,1726
E09000003,Physical,Adults,2024-02-01/P1M,1857
E09000003,Physical,Adults,2024-03-01/P1M,2294
E09000003,Physical,Under 12,2023-04-01/P1M,1510
E09000003,Physical,Under 12,2023-05-01/P1M,2258
E09000003,Physical,Under 12,2023-06-01/P1M,2043
E09000003,Physical,Under 12,2023-07-01/P1M,2598
E09000003,Physical,Under 12,2023-08-01/P1M,710
E09000003,Physical,Under 12,2023-09-01/P1M,1063
E09000003,Physical,Under 12,2023-10-01/P1M,1768
E09000003,Physical,Under 12,2023-11-01/P1M,2344
E09000003,Physical,Under 12,2023-12-01/P1M,1731
E09000003,Physical,Under 12,2024-01-01/P1M,1743
E09000003,Physical,Under 12,2024-02-01/P1M,2144
E09000003,Physical,Under 12,2024-03-01/P1M,2283
E09000003,Digital,All ages,2023-04-01/P1M,9
E09000003,Digital,All ages,2023-05-01/P1M,48
E09000003,Digital,All ages,2023-06-01/P1M,54
E09000003,Digital,All ages,2023-07-01/P1M,1004
E09000003,Digital,All ages,2023-08-01/P1M,2
E09000003,Digital,All ages,2023-09-01/P1M,251
E09000003,Digital,All ages,2023-10-01/P1M,12
E09000003,Digital,All ages,2023-11-01/P1M,215
E09000003,Digital,All ages,2023-12-01/P1M,606
E09000003,Digital,All ages,2024-01-01/P1M,22
E09000003,Digital,All ages,2024-02-01/P1M,84
E09000003,Digital,All ages,2024-03-01/P1M,112
E09000003,Digital,Adults,2023-04-01/P1M,9
E09000003,Digital,Adults,2023-05-01/P1M,48
E09000003,Digital,Adults,2023-06-01/P1M,54
E09000003,Digital,Adults,2023-07-01/P1M,80
E09000003,Digital,Adults,2023-08-01/P1M,2
E09000003,Digital,Adults,2023-09-01/P1M,251
E09000003,Digital,Adults,2023-10-01/P1M,12
E09000003,Digital,Adults,2023-11-01/P1M,215
E09000003,Digital,Adults,2023-12-01/P1M,206
E09000003,Digital,Adults,2024-01-01/P1M,22
E09000003,Digital,Adults,2024-02-01/P1M,84
E09000003,Digital,Adults,2024-03-01/P1M,112
E09000003,Digital,Under 12,2023-07-01/P1M,924
E09000003,Digital,Under 12,2023-12-01/P1M,400
E09000007,Physical,All ages,2023-04-01/P1M,1940
E09000007,Physical,All ages,2023-05-01/P1M,2471
E09000007,Physical,All ages,2023-06-01/P1M,2098
E09000007,Physical,All ages,2023-07-01/P1M,1633
E09000007,Physical,All ages,2023-08-01/P1M,1143
E09000007,Physical,All ages,2023-09-01/P1M,1524
E09000007,Physical,All ages,2023-10-01/P1M,2426
E09000007,Physical,All ages,2023-11-01/P1M,2569
E09000007,Physical,All ages,2023-12-01/P1M,1866
E09000007,Physical,All ages,2024-01-01/P1M,2332
E09000007,Physical,All ages,2024-02-01/P1M,2542
E09000007,Physical,All ages,2024-03-01/P1M,2620
E09000007,Physical,Adults,2023-04-01/P1M,470
E09000007,Physical,Adults,2023-05-01/P1M,659
E09000007,Physical,Adults,2023-06-01/P1M,698
E09000007,Physical,Adults,2023-07-01/P1M,541
E09000007,Physical,Adults,2023-08-01/P1M,369
E09000007,Physical,Adults,2023-09-01/P1M,495
E09000007,Physical,Adults,2023-10-01/P1M,677
E09000007,Physical,Adults,2023-11-01/P1M,606
E09000007,Physical,Adults,2023-12-01/P1M,401
E09000007,Physical,Adults,2024-01-01/P1M,641
E09000007,Physical,Adults,2024-02-01/P1M,720
E09000007,Physical,Adults,2024-03-01/P1M,774
E09000007,Physical,Under 12,2023-04-01/P1M,1470
E09000007,Physical,Under 12,2023-05-01/P1M,1812
E09000007,Physical,Under 12,2023-06-01/P1M,1400
E09000007,Physical,Under 12,2023-07-01/P1M,1092
E09000007,Physical,Under 12,2023-08-01/P1M,774
E09000007,Physical,Under 12,2023-09-01/P1M,1024
E09000007,Physical,Under 12,2023-10-01/P1M,1749
E09000007,Physical,Under 12,2023-11-01/P1M,1963
E09000007,Physical,Under 12,2023-12-01/P1M,1465
E09000007,Physical,Under 12,2024-01-01/P1M,1691
E09000007,Physical,Under 12,2024-02-01/P1M,1822
E09000007,Physical,Under 12,2024-03-01/P1M,1846
E09000007,Digital,All ages,2023-05-01/P1M,7
E09000007,Digital,All ages,2023-11-01/P1M,37
E09000007,Digital,Adults,2023-05-01/P1M,7
E09000007,Digital,Adults,2023-11-01/P1M,37
E09000009,Physical,All ages,2023-04-01/P1M,5644
E09000009,Physical,All ages,2023-05-01/P1M,5519
E09000009,Physical,All ages,2023-06-01/P1M,5474
E09000009,Physical,All ages,2023-07-01/P1M,6149
E09000009,Physical,All ages,2023-08-01/P1M,4892
E09000009,Physical,All ages,2023-09-01/P1M,5421
E09000009,Physical,All ages,2023-10-01/P1M,6904
E09000009,Physical,All ages,2023-11-01/P1M,6705
E09000009,Physical,All ages,2023-12-01/P1M,3415
E09000009,Physical,All ages,2024-01-01/P1M,6446
E09000009,Physical,All ages,2024-02-01/P1M,7553
E09000009,Physical,All ages,2024-03-01/P1M,7376
E09000017,Physical,All ages,2023-04-01/P1M,5430
E09000017,Physical,All ages,2023-05-01/P1M,6848
E09000017,Physical,All ages,2023-06-01/P1M,10360
E09000017,Physical,All ages,2023-07-01/P1M,10944
E09000017,Physical,All ages,2023-08-01/P1M,3962
E09000017,Physical,All ages,2023-09-01/P1M,5898
E09000017,Physical,All ages,2023-10-01/P1M,9046
E09000017,Physical,All ages,2023-11-01/P1M,10041
E09000017,Physical,All ages,2023-12-01/P1M,7260
E09000017,Physical,All ages,2024-01-01/P1M,7932
E09000017,Physical,All ages,2024-02-01/P1M,9316
E09000017,Physical,All ages,2024-03-01/P1M,9629
E09000017,Physical,Adults,2023-04-01/P1M,1681
E09000017,Physical,Adults,2023-05-01/P1M,2071
E09000017,Physical,Adults,2023-06-01/P1M,1957
E09000017,Physical,Adults,2023-07-01/P1M,1954
E09000017,Physical,Adults,2023-08-01/P1M,12549
E09000017,Physical,Adults,2023-09-01/P1M,2359
E09000017,Physical,Adults,2023-10-01/P1M,2423
E09000017,Physical,Adults,2023-11-01/P1M,2467
E09000017,Physical,Adults,2023-12-01/P1M,1788
E09000017,Physical,Adults,2024-01-01/P1M,2169
E09000017,Physical,Adults,2024-02-01/P1M,1999
E09000017,Physical,Adults,2024-03-01/P1M,1839
E09000017,Physical,Under 12,2023-04-01/P1M,3163
E09000017,Physical,Under 12,2023-05-01/P1M,3903
E09000017,Physical,Under 12,2023-06-01/P1M,7695
E09000017,Physical,Under 12,2023-07-01/P1M,8319
E09000017,Physical,Under 12,2023-08-01/P1M,1286
E09000017,Physical,Under 12,2023-09-01/P1M,2958
E09000017,Physical,Under 12,2023-10-01/P1M,4287
E09000017,Physical,Under 12,2023-11-01/P1M,4482
E09000017,Physical,Under 12,2023-12-01/P1M,2353
E09000017,Physical,Under 12,2024-01-01/P1M,3143
E09000017,Physical,Under 12,2024-02-01/P1M,3567
E09000017,Physical,Under 12,2024-03-01/P1M,4319
E09000017,Physical,12-17,2023-04-01/P1M,179
E09000017,Physical,12-17,2023-05-01/P1M,322
E09000017,Physical,12-17,2023-06-01/P1M,95
E09000017,Physical,12-17,2023-07-01/P1M,161
E09000017,Physical,12-17,2023-08-01/P1M,213
E09000017,Physical,12-17,2023-09-01/P1M,177
E09000017,Physical,12-17,2023-10-01/P1M,670
E09000017,Physical,12-17,2023-11-01/P1M,1009
E09000017,Physical,12-17,2023-12-01/P1M,653
E09000017,Physical,12-17,2024-01-01/P1M,351
E09000017,Physical,12-17,2024-02-01/P1M,500
E09000017,Physical,12-17,2024-03-01/P1M,330
E09000017,Digital,All ages,2023-04-01/P1M,2
E09000017,Digital,All ages,2023-05-01/P1M,100
E09000017,Digital,All ages,2023-06-01/P1M,26
E09000017,Digital,All ages,2023-07-01/P1M,741
E09000017,Digital,All ages,2023-09-01/P1M,16
E09000017,Digital,All ages,2023-10-01/P1M,13
E09000017,Digital,All ages,2023-11-01/P1M,14
E09000017,Digital,All ages,2023-12-01/P1M,15
E09000017,Digital,All ages,2024-01-01/P1M,12
E09000017,Digital,All ages,2024-02-01/P1M,16
E09000017,Digital,All ages,2024-03-01/P1M,8
E09000017,Digital,Adults,2023-07-01/P1M,728
E09000017,Digital,Adults,2023-11-01/P1M,9
E09000017,Digital,Under 12,2023-04-01/P1M,2
E09000017,Digital,Under 12,2023-05-01/P1M,100
E09000017,Digital,Under 12,2023-06-01/P1M,26
E09000017,Digital,Under 12,2023-07-01/P1M,13
E09000017,Digital,Under 12,2023-09-01/P1M,16
E09000017,Digital,Under 12,2023-10-01/P1M,13
E09000017,Digital,Under 12,2023-11-01/P1M,5
E09000017,Digital,Under 12,2023-12-01/P1M,15
E09000017,Digital,Under 12,2024-01-01/P1M,12
E09000017,Digital,Under 12,2024-02-01/P1M,16
E09000017,Digital,Under 12,2024-03-01/P1M,8
E09000018,Physical,All ages,2023-06-01/P3M,1719
E09000018,Physical,All ages,2023-09-01/P3M,2080
E09000018,Physical,All ages,2023-12-01/P3M,1715
E09000018,Physical,All ages,2024-03-01/P3M,1647
E09000018,Physical,Adults,2023-06-01/P3M,507
E09000018,Physical,Adults,2023-09-01/P3M,509
E09000018,Physical,Adults,2023-12-01/P3M,504
E09000018,Physical,Adults,2024-03-01/P3M,511
E09000018,Physical,Under 12,2023-06-01/P3M,1212
E09000018,Physical,Under 12,2023-09-01/P3M,1571
E09000018,Physical,Under 12,2023-12-01/P3M,1211
E09000018,Physical,Under 12,2024-03-01/P3M,1136
E09000027,Physical,All ages,2023-04-01/P1M,1665
E09000027,Physical,All ages,2023-05-01/P1M,2159
E09000027,Physical,All ages,2023-06-01/P1M,1648
E09000027,Physical,All ages,2023-07-01/P1M,1807
E09000027,Physical,All ages,2023-08-01/P1M,1509
E09000027,Physical,All ages,2023-09-01/P1M,1991
E09000027,Physical,All ages,2023-10-01/P1M,2420
E09000027,Physical,All ages,2023-11-01/P1M,2673
E09000027,Physical,All ages,2023-12-01/P1M,1557
E09000027,Physical,All ages,2024-01-01/P1M,2799
E09000027,Physical,All ages,2024-02-01/P1M,2869
E09000027,Physical,All ages,2024-03-01/P1M,3073
E09000027,Physical,Adults,2023-04-01/P1M,580
E09000027,Physical,Adults,2023-05-01/P1M,1062
E09000027,Physical,Adults,2023-06-01/P1M,789
E09000027,Physical,Adults,2023-07-01/P1M,769
E09000027,Physical,Adults,2023-08-01/P1M,528
E09000027,Physical,Adults,2023-09-01/P1M,917
E09000027,Physical,Adults,2023-10-01/P1M,1066
E09000027,Physical,Adults,2023-11-01/P1M,1077
E09000027,Physical,Adults,2023-12-01/P1M,596
E09000027,Physical,Adults,2024-01-01/P1M,1066
E09000027,Physical,Adults,2024-02-01/P1M,1354
E09000027,Physical,Adults,2024-03-01/P1M,1585
E09000027,Physical,Under 12,2023-04-01/P1M,1085
E09000027,Physical,Under 12,2023-05-01/P1M,1097
E09000027,Physical,Under 12,2023-06-01/P1M,859
E09000027,Physical,Under 12,2023-07-01/P1M,1038
E09000027,Physical,Under 12,2023-08-01/P1M,981
E09000027,Physical,Under 12,2023-09-01/P1M,1074
E09000027,Physical,Under 12,2023-10-01/P1M,1354
E09000027,Physical,Under 12,2023-11-01/P1M,1596
E09000027,Physical,Under 12,2023-12-01/P1M,961
E09000027,Physical,Under 12,2024-01-01/P1M,1733
E09000027,Physical,Under 12,2024-02-01/P1M,1515
E09000027,Physical,Under 12,2024-03-01/P1M,1488
E09000029,Physical,All ages,2023-04-01/P1M,3783
E09000029,Physical,All ages,2023-05-01/P1M,4821
E09000029,Physical,All ages,2023-06-01/P1M,5665
E09000029,Physical,All ages,2023-07-01/P1M,4626
E09000029,Physical,All ages,2023-08-01/P1M,4474
E09000029,Physical,All ages,2023-09-01/P1M,4913
E09000029,Physical,All ages,2023-10-01/P1M,4553
E09000029,Physical,All ages,2023-11-01/P1M,5130
E09000029,Physical,All ages,2023-12-01/P1M,3242
E09000029,Physical,All ages,2024-01-01/P1M,8019
E09000029,Physical,All ages,2024-02-01/P1M,6426
E09000029,Physical,All ages,2024-03-01/P1M,4878
E09000029,Physical,Adults,2023-04-01/P1M,707
E09000029,Physical,Adults,2023-05-01/P1M,1195
E09000029,Physical,Adults,2023-06-01/P1M,1709
E09000029,Physical,Adults,2023-07-01/P1M,1582
E09000029,Physical,Adults,2023-08-01/P1M,1036
E09000029,Physical,Adults,2023-09-01/P1M,1534
E09000029,Physical,Adults,2023-10-01/P1M,1275
E09000029,Physical,Adults,2023-11-01/P1M,1564
E09000029,Physical,Adults,2023-12-01/P1M,499
E09000029,Physical,Adults,2024-01-01/P1M,1926
E09000029,Physical,Adults,2024-02-01/P1M,2254
E09000029,Physical,Adults,2024-03-01/P1M,1412
E09000029,Physical,Under 12,2023-04-01/P1M,3076
E09000029,Physical,Under 12,2023-05-01/P1M,3626
E09000029,Physical,Under 12,2023-06-01/P1M,3956
E09000029,Physical,Under 12,2023-07-01/P1M,3044
E09000029,Physical,Under 12,2023-08-01/P1M,3438
E09000029,Physical,Under 12,2023-09-01/P1M,3379
E09000029,Physical,Under 12,2023-10-01/P1M,3278
E09000029,Physical,Under 12,2023-11-01/P1M,3566
E09000029,Physical,Under 12,2023-12-01/P1M,2743
E09000029,Physical,Under 12,2024-01-01/P1M,6093
E09000029,Physical,Under 12,2024-02-01/P1M,4172
E09000029,Physical,Under 12,2024-03-01/P1M,3466
E06000032,Physical,All ages,2023-04-01/P1M,689
E06000032,Physical,All ages,2023-05-01/P1M,1287
E06000032,Physical,All ages,2023-06-01/P1M,4599
E06000032,Physical,All ages,2023-07-01/P1M,12228
E06000032,Physical,All ages,2023-08-01/P1M,588
E06000032,Physical,All ages,2023-09-01/P1M,995
E06000032,Physical,All ages,2023-10-01/P1M,1815
E06000032,Physical,All ages,2023-11-01/P1M,2603
E06000032,Physical,All ages,2023-12-01/P1M,1011
E06000032,Physical,All ages,2024-01-01/P1M,1821
E06000032,Physical,All ages,2024-02-01/P1M,1718
E06000032,Physical,All ages,2024-03-01/P1M,1961
E08000003,Physical,All ages,2023-04-01/P1M,11536
E08000003,Physical,All ages,2023-05-01/P1M,13251
E08000003,Physical,All ages,2023-06-01/P1M,14532
E08000003,Physical,All ages,2023-07-01/P1M,13499
E08000003,Physical,All ages,2023-08-01/P1M,11963
E08000003,Physical,All ages,2023-09-01/P1M,18848
E08000003,Physical,All ages,2023-10-01/P1M,19413
E08000003,Physical,All ages,2023-11-01/P1M,22153
E08000003,Physical,All ages,2023-12-01/P1M,16318
E08000003,Physical,All ages,2024-01-01/P1M,19399
E08000003,Physical,All ages,2024-02-01/P1M,27156
E08000003,Physical,All ages,2024-03-01/P1M,17132
E08000003,Physical,Adults,2023-04-01/P1M,8372
E08000003,Physical,Adults,2023-05-01/P1M,9446
E08000003,Physical,Adults,2023-06-01/P1M,9474
E08000003,Physical,Adults,2023-07-01/P1M,9298
E08000003,Physical,Adults,2023-08-01/P1M,7850
E08000003,Physical,Adults,2023-09-01/P1M,13654
E08000003,Physical,Adults,2023-10-01/P1M,12690
E08000003,Physical,Adults,2023-11-01/P1M,17149
E08000003,Physical,Adults,2023-12-01/P1M,11949
E08000003,Physical,Adults,2024-01-01/P1M,14954
E08000003,Physical,Adults,2024-02-01/P1M,18887
E08000003,Physical,Adults,2024-03-01/P1M,11874
E08000003,Digital,All ages,2023-04-01/P1M,35
E08000003,Digital,All ages,2023-05-01/P1M,121
E08000003,Digital,All ages,2023-06-01/P1M,113
E08000003,Digital,All ages,2023-07-01/P1M,88
E08000003,Digital,All ages,2023-08-01/P1M,88
E08000003,Digital,All ages,2023-09-01/P1M,108
E08000003,Digital,All ages,2023-10-01/P1M,75
E08000003,Digital,All ages,2023-11-01/P1M,147
E08000003,Digital,All ages,2023-12-01/P1M,101
E08000003,Digital,All ages,2024-01-01/P1M,90
E08000003,Digital,All ages,2024-02-01/P1M,185
E08000003,Digital,All ages,2024-03-01/P1M,114
E08000003,Digital,Adults,2023-04-01/P1M,35
E08000003,Digital,Adults,2023-05-01/P1M,121
E08000003,Digital,Adults,2023-06-01/P1M,113
E08000003,Digital,Adults,2023-07-01/P1M,88
E08000003,Digital,Adults,2023-08-01/P1M,85
E08000003,Digital,Adults,2023-09-01/P1M,108
E08000003,Digital,Adults,2023-10-01/P1M,75
E08000003,Digital,Adults,2023-11-01/P1M,147
E08000003,Digital,Adults,2023-12-01/P1M,101
E08000003,Digital,Adults,2024-01-01/P1M,85
E08000003,Digital,Adults,2024-02-01/P1M,184
E08000003,Digital,Adults,2024-03-01/P1M,108
E09000024,Physical,All ages,2023-04-01/P1M,6593
E09000024,Physical,All ages,2023-05-01/P1M,8676
E09000024,Physical,All ages,2023-06-01/P1M,8737
E09000024,Physical,All ages,2023-07-01/P1M,7645
E09000024,Physical,All ages,2023-08-01/P1M,8824
E09000024,Physical,All ages,2023-09-01/P1M,8853
E09000024,Physical,All ages,2023-10-01/P1M,11514
E09000024,Physical,All ages,2023-11-01/P1M,10906
E09000024,Physical,All ages,2023-12-01/P1M,7924
E09000024,Physical,All ages,2024-01-01/P1M,10820
E09000024,Physical,All ages,2024-02-01/P1M,10513
E09000024,Physical,All ages,2024-03-01/P1M,11443
E09000024,Physical,Adults,2023-04-01/P1M,2063
E09000024,Physical,Adults,2023-05-01/P1M,3233
E09000024,Physical,Adults,2023-06-01/P1M,3237
E09000024,Physical,Adults,2023-07-01/P1M,2342
E09000024,Physical,Adults,2023-08-01/P1M,4140
E09000024,Physical,Adults,2023-09-01/P1M,3249
E09000024,Physical,Adults,2023-10-01/P1M,4669
E09000024,Physical,Adults,2023-11-01/P1M,3926
E09000024,Physical,Adults,2023-12-01/P1M,2746
E09000024,Physical,Adults,2024-01-01/P1M,5013
E09000024,Physical,Adults,2024-02-01/P1M,4127
E09000024,Physical,Adults,2024-03-01/P1M,4323
E09000024,Physical,Under 12,2023-04-01/P1M,3075
E09000024,Physical,Under 12,2023-05-01/P1M,4214
E09000024,Physical,Under 12,2023-06-01/P1M,4293
E09000024,Physical,Under 12,2023-07-01/P1M,3672
E09000024,Physical,Under 12,2023-08-01/P1M,3704
E09000024,Physical,Under 12,2023-09-01/P1M,4285
E09000024,Physical,Under 12,2023-10-01/P1M,5291
E09000024,Physical,Under 12,2023-11-01/P1M,5822
E09000024,Physical,Under 12,2023-12-01/P1M,4073
E09000024,Physical,Under 12,2024-01-01/P1M,5035
E09000024,Physical,Under 12,2024-02-01/P1M,5359
E09000024,Physical,Under 12,2024-03-01/P1M,5911
E09000024,Physical,12-17,2023-04-01/P1M,242
E09000024,Physical,12-17,2023-05-01/P1M,45
E09000024,Physical,12-17,2023-06-01/P1M,45
E09000024,Physical,12-17,2023-07-01/P1M,352
E09000024,Physical,12-17,2023-08-01/P1M,48
E09000024,Physical,12-17,2023-09-01/P1M,69
E09000024,Physical,12-17,2023-10-01/P1M,320
E09000024,Physical,12-17,2023-11-01/P1M,271
E09000024,Physical,12-17,2024-01-01/P1M,18
E09000024,Physical,12-17,2024-02-01/P1M,17
E09000024,Physical,12-17,2024-03-01/P1M,227
E08000021,Physical,All ages,2023-04-01/P1M,901
E08000021,Physical,All ages,2023-05-01/P1M,1615
E08000021,Physical,All ages,2023-06-01/P1M,1463
E08000021,Physical,All ages,2023-07-01/P1M,1737
E08000021,Physical,All ages,2023-08-01/P1M,1323
E08000021,Physical,All ages,2023-09-01/P1M,821
E08000021,Physical,All ages,2023-10-01/P1M,1580
E08000021,Physical,All ages,2023-11-01/P1M,2018
E08000021,Physical,All ages,2023-12-01/P1M,757
E08000021,Physical,All ages,2024-01-01/P1M,1549
E08000021,Physical,All ages,2024-02-01/P1M,2201
E08000021,Physical,All ages,2024-03-01/P1M,1603
E09000025,Physical,All ages,2023-04-01/P1M,12203
E09000025,Physical,All ages,2023-05-01/P1M,18247
E09000025,Physical,All ages,2023-06-01/P1M,15764
E09000025,Physical,All ages,2023-07-01/P1M,18379
E09000025,Physical,All ages,2023-08-01/P1M,19788
E09000025,Physical,All ages,2023-09-01/P1M,17183
E09000025,Physical,All ages,2023-10-01/P1M,22790
E09000025,Physical,All ages,2023-11-01/P1M,20479
E09000025,Physical,All ages,2023-12-01/P1M,16058
E09000025,Physical,All ages,2024-01-01/P1M,17475
E09000025,Physical,All ages,2024-02-01/P1M,20542
E09000025,Physical,All ages,2024-03-01/P1M,21432
E10000020,Physical,All ages,,101246
E10000020,Digital,All ages,,22470
E06000012,Physical,All ages,2023-04-01/P1M,637
E06000012,Physical,All ages,2023-05-01/P1M,933
E06000012,Physical,All ages,2023-06-01/P1M,690
E06000012,Physical,All ages,2023-07-01/P1M,714
E06000012,Physical,All ages,2023-08-01/P1M,727
E06000012,Physical,All ages,2023-09-01/P1M,929
E06000012,Physical,All ages,2023-10-01/P1M,1115
E06000012,Physical,All ages,2023-11-01/P1M,955
E06000012,Physical,All ages,2023-12-01/P1M,504
E06000012,Physical,All ages,2024-01-01/P1M,704
E06000012,Physical,All ages,2024-02-01/P1M,879
E06000012,Physical,All ages,2024-03-01/P1M,942
E06000012,Physical,Adults,2023-04-01/P1M,319
E06000012,Physical,Adults,2023-05-01/P1M,498
E06000012,Physical,Adults,2023-06-01/P1M,333
E06000012,Physical,Adults,2023-07-01/P1M,399
E06000012,Physical,Adults,2023-08-01/P1M,375
E06000012,Physical,Adults,2023-09-01/P1M,509
E06000012,Physical,Adults,2023-10-01/P1M,676
E06000012,Physical,Adults,2023-11-01/P1M,497
E06000012,Physical,Adults,2023-12-01/P1M,274
E06000012,Physical,Adults,2024-01-01/P1M,379
E06000012,Physical,Adults,2024-02-01/P1M,438
E06000012,Physical,Adults,2024-03-01/P1M,396
E06000012,Physical,Under 12,2023-04-01/P1M,318
E06000012,Physical,Under 12,2023-05-01/P1M,435
E06000012,Physical,Under 12,2023-06-01/P1M,357
E06000012,Physical,Under 12,2023-07-01/P1M,315
E06000012,Physical,Under 12,2023-08-01/P1M,352
E06000012,Physical,Under 12,2023-09-01/P1M,420
E06000012,Physical,Under 12,2023-10-01/P1M,439
E06000012,Physical,Under 12,2023-11-01/P1M,458
E06000012,Physical,Under 12,2023-12-01/P1M,230
E06000012,Physical,Under 12,2024-01-01/P1M,325
E06000012,Physical,Under 12,2024-02-01/P1M,441
E06000012,Physical,Under 12,2024-03-01/P1M,546
E06000012,Digital,All ages,2023-04-01/P1M,2
E06000012,Digital,All ages,2023-05-01/P1M,6
E06000012,Digital,All ages,2023-06-01/P1M,2
E06000012,Digital,All ages,2023-07-01/P1M,1
E06000012,Digital,All ages,2023-08-01/P1M,1
E06000012,Digital,All ages,2023-09-01/P1M,1
E06000012,Digital,All ages,2023-10-01/P1M,4
E06000012,Digital,All ages,2023-11-01/P1M,9
E06000012,Digital,All ages,2024-01-01/P1M,4
E06000012,Digital,All ages,2024-02-01/P1M,2
E06000012,Digital,All ages,2024-03-01/P1M,16
E06000012,Digital,Adults,2023-04-01/P1M,2
E06000012,Digital,Adults,2023-05-01/P1M,6
E06000012,Digital,Adults,2023-06-01/P1M,2
E06000012,Digital,Adults,2023-07-01/P1M,1
E06000012,Digital,Adults,2023-08-01/P1M,1
E06000012,Digital,Adults,2023-09-01/P1M,1
E06000012,Digital,Adults,2023-10-01/P1M,4
E06000012,Digital,Adults,2023-11-01/P1M,9
E06000012,Digital,Adults,2024-01-01/P1M,4
E06000012,Digital,Adults,2024-02-01/P1M,2
E06000012,Digital,Adults,2024-03-01/P1M,16
E06000013,Physical,All ages,2023-04-01/P1M,424
E06000013,Physical,All ages,2023-05-01/P1M,590
E06000013,Physical,All ages,2023-06-01/P1M,360
E06000013,Physical,All ages,2023-07-01/P1M,375
E06000013,Physical,All ages,2023-08-01/P1M,595
E06000013,Physical,All ages,2023-09-01/P1M,295
E06000013,Physical,All ages,2023-10-01/P1M,425
E06000013,Physical,All ages,2023-11-01/P1M,1140
E06000013,Physical,All ages,2023-12-01/P1M,210
E06000013,Physical,All ages,2024-01-01/P1M,245
E06000013,Physical,All ages,2024-02-01/P1M,658
E06000013,Physical,All ages,2024-03-01/P1M,505
E06000013,Physical,Adults,2023-04-01/P1M,24
E06000013,Physical,Adults,2023-05-01/P1M,90
E06000013,Physical,Adults,2023-06-01/P1M,40
E06000013,Physical,Adults,2023-07-01/P1M,50
E06000013,Physical,Adults,2023-08-01/P1M,30
E06000013,Physical,Adults,2023-09-01/P1M,70
E06000013,Physical,Adults,2023-10-01/P1M,130
E06000013,Physical,Adults,2023-11-01/P1M,125
E06000013,Physical,Adults,2023-12-01/P1M,60
E06000013,Physical,Adults,2024-01-01/P1M,50
E06000013,Physical,Adults,2024-02-01/P1M,90
E06000013,Physical,Adults,2024-03-01/P1M,55
E06000013,Physical,Under 12,2023-04-01/P1M,300
E06000013,Physical,Under 12,2023-05-01/P1M,350
E06000013,Physical,Under 12,2023-06-01/P1M,210
E06000013,Physical,Under 12,2023-07-01/P1M,210
E06000013,Physical,Under 12,2023-08-01/P1M,380
E06000013,Physical,Under 12,2023-09-01/P1M,100
E06000013,Physical,Under 12,2023-10-01/P1M,170
E06000013,Physical,Under 12,2023-11-01/P1M,190
E06000013,Physical,Under 12,2023-12-01/P1M,50
E06000013,Physical,Under 12,2024-01-01/P1M,65
E06000013,Physical,Under 12,2024-02-01/P1M,433
E06000013,Physical,Under 12,2024-03-01/P1M,200
E06000013,Physical,12-17,2023-08-01/P1M,60
E06000013,Physical,12-17,2024-02-01/P1M,10
E06000013,Physical,12-17,2024-03-01/P1M,10
E06000024,Physical,All ages,2023-06-01/P3M,6978
E06000024,Physical,All ages,2023-09-01/P3M,8639
E06000024,Physical,All ages,2023-12-01/P3M,7135
E06000024,Physical,All ages,2024-03-01/P3M,9068
E06000024,Physical,Adults,2023-06-01/P3M,3438
E06000024,Physical,Adults,2023-09-01/P3M,4036
E06000024,Physical,Adults,2023-12-01/P3M,3921
E06000024,Physical,Adults,2024-03-01/P3M,4343
E06000024,Physical,Under 12,2023-06-01/P3M,3540
E06000024,Physical,Under 12,2023-09-01/P3M,4603
E06000024,Physical,Under 12,2023-12-01/P3M,3214
E06000024,Physical,Under 12,2024-03-01/P3M,4725
E08000022,Physical,All ages,2023-04-01/P1M,2975
E08000022,Physical,All ages,2023-05-01/P1M,2686
E08000022,Physical,All ages,2023-06-01/P1M,3440
E08000022,Physical,All ages,2023-07-01/P1M,2997
E08000022,Physical,All ages,2023-08-01/P1M,4665
E08000022,Physical,All ages,2023-09-01/P1M,2799
E08000022,Physical,All ages,2023-10-01/P1M,3705
E08000022,Physical,All ages,2023-11-01/P1M,3340
E08000022,Physical,All ages,2023-12-01/P1M,2556
E08000022,Physical,All ages,2024-01-01/P1M,3307
E08000022,Physical,All ages,2024-02-01/P1M,3882
E08000022,Physical,All ages,2024-03-01/P1M,3691
E08000022,Physical,Adults,2023-04-01/P1M,1836
E08000022,Physical,Adults,2023-05-01/P1M,1743
E08000022,Physical,Adults,2023-06-01/P1M,2361
E08000022,Physical,Adults,2023-07-01/P1M,1660
E08000022,Physical,Adults,2023-08-01/P1M,1975
E08000022,Physical,Adults,2023-09-01/P1M,1682
E08000022,Physical,Adults,2023-10-01/P1M,2087
E08000022,Physical,Adults,2023-11-01/P1M,2135
E08000022,Physical,Adults,2023-12-01/P1M,1516
